Id,Area,Bedrooms,Bathrooms,Floors,YearBuilt,Location,Condition,Garage,Price,Location_ratio
1306,1417,3,1,3,1976,1,1,0,568680,1.0608520675313615
1307,1385,3,3,2,2018,3,4,0,246437,0.4421058107973154
1308,3252,1,3,1,1984,2,2,1,661473,1.2281022586772568
1309,521,3,3,2,2008,4,3,1,411995,0.7938804203641087
1310,3691,2,1,2,1930,2,2,1,474022,0.8800774768776816
1311,2853,1,4,1,2000,4,1,0,586498,1.1301333239061373
1312,1186,2,2,2,2011,1,3,1,86972,0.16224313500973758
1313,784,5,3,3,2021,2,4,1,811254,1.5061882643145816
1314,4247,4,4,1,2006,3,2,1,346280,0.621223274763507
1315,1262,5,2,3,1953,3,2,1,487513,0.8745940347400416
1316,2928,4,2,1,1904,4,4,1,952877,1.8361154706132132
1317,3007,5,2,3,1912,3,2,0,852377,1.52915684207316
1318,528,3,4,3,1927,2,1,0,800561,1.486335454824193
1319,1406,2,4,2,1942,1,4,1,391324,0.7300008343438181
1320,3604,4,1,3,1988,4,2,1,382597,0.7372328964915761
1321,4499,1,4,2,2014,2,4,0,921836,1.7114967258376497
1322,3494,2,4,1,1998,4,3,1,980728,1.8897820529444571
1323,3006,1,4,3,1946,1,4,0,53052,0.0989665961290599
1324,4109,2,2,3,2002,4,2,1,339416,0.6540266672127194
1325,4053,2,3,1,1970,3,1,0,353294,0.6338063290813748
1326,1953,5,1,1,1937,3,4,0,801564,1.4379987669300445
1327,3856,4,3,3,1995,4,4,1,198388,0.38227733063555336
1328,1015,4,3,1,1966,1,2,0,496605,0.9263987497299215
1329,538,2,4,2,1961,1,1,1,712600,1.3293296464142368
1330,3842,3,1,1,2008,3,1,0,933527,1.674739228428302
1331,1386,3,3,1,1938,1,3,1,380918,0.7105888159596102
1332,3344,1,3,3,1936,4,3,1,879607,1.694930217393931
1333,2704,1,1,2,2018,2,2,1,443781,0.8239315111244929
1334,1598,5,4,1,2013,4,1,0,66375,0.12789915630448845
1335,2323,2,3,2,1985,3,1,1,599998,1.0763911355306535
1336,3701,1,2,2,1907,3,3,1,755255,1.3549208281781002
1337,3655,1,3,2,1980,3,3,1,828912,1.48706083842777
1338,3593,2,2,3,1951,1,2,0,720534,1.3441302377903952
1339,4030,5,4,1,1990,4,1,1,419170,0.8077060542094526
1340,4278,1,3,3,1932,2,4,0,530545,0.9850190602336379
1341,3396,5,1,1,2009,4,3,0,77597,0.14952302571388912
1342,3953,4,1,1,1980,2,2,0,386433,0.7174582184419143
1343,4011,5,3,3,1941,4,1,1,481613,0.9280285704749317
1344,1488,3,4,2,1975,3,1,1,135687,0.24342128474886215
1345,4616,3,4,2,2011,2,3,0,168968,0.31370892303114223
1346,4526,5,1,1,2009,4,2,1,614562,1.184210339688121
1347,4679,3,3,3,1926,1,4,1,517453,0.965289943202338
1348,2182,4,4,2,2011,1,3,0,253570,0.473025706485066
1349,4463,2,1,2,1907,4,2,0,481413,0.9276431869531102
1350,1433,3,2,1,1922,3,1,1,622922,1.117516589933676
1351,4098,3,3,1,2023,2,4,0,866473,1.6087088186257923
1352,3733,5,2,3,2005,4,2,1,974752,1.8782667933124326
1353,2480,4,2,1,2012,1,4,0,397509,0.7415387291839417
1354,2355,2,4,2,1963,2,2,1,969707,1.8003748557464123
1355,3556,5,4,2,2022,1,2,1,888418,1.6573117959697494
1356,1292,5,4,2,1992,1,2,0,861802,1.6076606061452177
1357,1291,4,3,2,2013,4,2,1,347391,0.669393835145349
1358,2309,2,2,3,1919,1,4,1,960835,1.7924031024591962
1359,2755,4,3,3,1915,2,3,0,431688,0.8014794373222606
1360,4110,2,4,1,1916,3,4,1,256994,0.4610449759575278
1361,2107,4,2,1,1979,4,2,1,830768,1.6008214882827458
1362,1484,5,3,1,1918,2,4,1,443650,0.823688294249599
1363,4176,5,3,3,2019,4,4,0,637270,1.2279667847557265
1364,3880,1,1,2,2019,1,4,0,901612,1.681924727986013
1365,1019,3,3,1,1907,1,2,0,682822,1.2737798594216418
1366,1090,4,4,2,1937,2,4,0,739834,1.3735886520632432
1367,1550,1,3,1,1937,2,1,0,336788,0.6252864493265726
1368,4133,3,2,1,1952,3,2,1,612781,1.0993237251150993
1369,4944,4,3,1,1992,2,4,1,395968,0.7351610650229352
1370,1459,2,1,1,2004,2,1,1,564922,1.048843995410959
1371,1192,3,2,1,1999,4,4,0,971463,1.8719291612960791
1372,4399,5,2,2,1989,1,3,1,883721,1.6485497115616556
1373,4973,1,1,1,1930,2,4,0,978647,1.8169730149948997
1374,3446,3,4,2,1943,3,4,1,482809,0.8661551001076992
1375,1026,3,2,3,1959,2,3,0,482331,0.8955041105684736
1376,3724,5,4,1,1975,1,2,1,816505,1.5231606833363127
1377,2753,4,2,2,2018,2,3,1,727900,1.3514317804221416
1378,3844,2,2,3,1916,4,2,0,347625,0.6698447338658802
1379,4465,5,4,3,1978,1,3,1,276577,0.5159444367335256
1380,2375,2,2,3,1972,2,4,1,651385,1.2093727026930576
1381,2263,4,4,2,1938,4,4,0,859010,1.6552414953991506
1382,1020,3,1,1,1941,1,2,1,980291,1.8286975700435848
1383,1516,2,4,1,1947,2,2,1,384192,0.7132975389255989
1384,616,1,1,2,1911,4,1,0,564771,1.0882671850130659
1385,2933,1,2,1,1995,3,1,0,233951,0.4197060366010085
1386,1083,5,4,2,1988,4,4,0,191668,0.3693284443023532
1387,894,4,2,1,2002,3,4,0,503885,0.9039652587623015
1388,4288,5,4,3,1917,2,1,0,463146,0.8598849064093875
1389,3268,5,1,1,1978,4,1,1,229022,0.4413065246729424
1390,4667,5,1,2,1995,3,2,0,932169,1.672302988370751
1391,4360,1,4,2,1905,1,3,0,330831,0.6171533205906096
1392,773,1,1,3,2021,4,2,1,496049,0.9558455530800029
1393,2513,5,2,2,2007,2,1,1,172540,0.3203407602610747
1394,4933,1,2,1,1942,1,4,1,741349,1.382959870950811
1395,1889,4,3,1,2015,3,1,1,866615,1.5546996888621252
1396,4066,5,1,3,1934,4,4,1,332902,0.6414747259069953
1397,665,1,2,2,1997,4,4,0,706442,1.3612555296128876
1398,2067,2,4,3,2001,2,4,1,812301,1.5081321426963676
1399,1228,5,1,1,2019,1,4,0,670656,1.2510846243973988
1400,2543,5,2,3,1953,4,3,1,620179,1.1950338358984758
1401,4697,4,1,2,2020,4,1,0,96901,0.18672024324009392
1402,3996,3,4,3,1961,1,2,1,526728,0.9825921218025233
1403,1278,3,2,2,1968,4,4,0,416056,0.8017056327746929
1404,713,4,3,2,1981,1,4,0,645350,1.2038771924128933
1405,4262,4,3,1,1915,1,2,0,539838,1.0070483548427853
1406,2076,4,1,1,1907,1,2,0,726923,1.356048687286523
1407,2948,3,4,1,1988,2,4,0,908440,1.686625479608037
1408,3436,4,2,2,1995,1,2,0,445991,0.8319801548329103
1409,3617,1,4,3,1989,1,2,0,983332,1.8343704460676455
1410,1091,5,2,2,2015,3,3,0,553528,0.9930243641945666
1411,3220,5,1,1,1985,3,2,0,569149,1.0210483008212292
1412,1213,2,2,1,1930,2,1,0,854406,1.5863050168750656
1413,1435,2,4,3,2006,1,1,1,727748,1.3575876950865393
1414,4837,5,4,1,1909,3,1,0,654879,1.1748471668991878
1415,501,1,1,1,1955,3,4,0,302990,0.5435613954620394
1416,3348,3,4,1,2020,4,1,1,330759,0.6373453414706786
1417,4544,3,2,3,1975,1,3,0,72838,0.1358766668334552
1418,2449,1,1,2,2016,3,1,0,352872,0.6330492647925039
1419,1417,3,2,1,1991,2,4,1,690537,1.2820629857911312
1420,3674,4,4,3,1969,4,3,1,652288,1.256905233409298
1421,2741,5,1,1,2022,4,1,0,364942,0.7032131661027891
1422,589,5,2,3,1919,1,3,1,515992,0.9625645002983089
1423,2209,1,4,1,1904,1,3,0,987126,1.8414480164837215
1424,2669,3,4,3,1922,4,4,0,194608,0.3749935820731282
1425,4738,2,3,1,1908,2,4,0,186772,0.3467641386083311
1426,3541,2,4,2,1957,1,3,1,744199,1.388276443350868
1427,605,3,2,1,1958,1,1,0,846680,1.5794510595369156
1428,1386,2,1,3,1992,4,4,0,95291,0.1836179058894314
1429,927,1,3,1,1979,4,3,1,919061,1.7709548247436453
1430,2395,1,4,2,1953,1,2,0,265963,0.49614440183731356
1431,816,3,4,1,1945,3,2,0,175612,0.3150463836426274
1432,1134,2,4,3,1921,1,4,0,591465,1.1033566647718167
1433,2425,1,2,3,1963,3,1,0,462699,0.830077936957953
1434,2556,1,3,2,1907,4,2,0,93815,0.1807737754983892
1435,3644,4,2,3,2022,3,2,0,874965,1.5696795154310152
1436,2770,4,3,1,1919,2,2,1,836458,1.5529824483972299
1437,1939,1,1,1,1950,4,1,0,154997,0.2986664486587841
1438,1052,3,2,1,1977,1,1,0,110611,0.20634083850620985
1439,1215,5,2,3,1938,1,4,1,661530,1.2340603999332165
1440,4411,5,1,1,1936,4,4,0,467876,0.9015585032786265
1441,2213,1,3,1,1949,4,2,0,760463,1.465349545774466
1442,3889,1,4,1,1933,2,1,1,417057,0.7743152686461287
1443,1607,1,1,2,1974,4,3,1,92082,0.17743442728180647
1444,4706,3,4,3,2017,1,2,1,197330,0.3681120111239424
1445,750,4,4,3,2003,2,4,1,677901,1.2586027687593766
1446,2930,1,1,3,1932,1,1,1,934747,1.743736877626675
1447,2554,1,3,2,1930,3,4,1,926122,1.661454723548945
1448,958,2,4,3,2022,4,4,1,145220,0.2798269751945433
1449,707,3,1,2,1953,3,1,0,589677,1.057875352295023
1450,1399,1,2,2,1943,1,2,0,141860,0.2646347230428342
1451,3961,2,2,3,1933,3,1,0,733045,1.3150762834960583
1452,3885,5,2,1,2013,3,2,1,502436,0.9013657655050175
1453,521,1,1,1,1970,1,4,0,994699,1.8555751753558727
1454,909,1,2,3,2021,1,1,1,71797,0.13393471880943442
1455,1394,2,4,3,2012,4,3,0,948407,1.8275021489005043
1456,1014,3,2,2,2017,3,2,0,933601,1.6748719837775354
1457,4609,1,2,3,1961,2,3,0,820227,1.522847691936134
1458,2634,5,4,2,1922,2,2,0,640620,1.1893862167523455
1459,4095,1,2,3,1945,1,1,1,810943,1.5127849725682014
1460,3456,5,4,1,1955,1,3,1,274997,0.5129970036134941
1461,2060,4,2,1,1906,3,1,0,506123,0.9079802110810052
1462,1766,4,4,3,2017,1,2,1,450404,0.8402124474649985
1463,2669,5,2,2,1988,2,2,1,335840,0.6235263760639813
1464,4138,3,4,1,1960,4,2,0,52024,0.10024596169619143
1465,1249,1,1,2,1902,4,2,1,479201,0.9233808452017652
1466,3927,1,4,3,2022,3,4,1,711944,1.2772212750613097
1467,2427,4,2,3,1937,4,2,1,403142,0.7768214187706829
1468,4304,5,2,1,1983,1,3,1,208116,0.3882329058281579
1469,4202,1,3,3,1933,1,2,0,831627,1.5513702299446148
1470,2856,1,4,1,2012,1,1,0,317429,0.5921523720623418
1471,2835,3,1,2,1943,1,4,1,506331,0.9445422525941158
1472,806,2,4,1,2007,3,3,0,843802,1.5137733674829525
1473,4165,4,4,1,1929,4,4,0,67903,0.1308434864112042
1474,2489,4,1,2,1916,2,4,0,737859,1.369921832766178
1475,1161,2,4,1,1958,4,4,1,934336,1.8003884912227572
1476,811,1,1,1,1909,1,1,1,859427,1.6032301291451703
1477,3420,3,1,3,1998,2,4,0,417304,0.7747738531354326
1478,1582,3,4,2,1983,3,4,0,478416,0.8582740967403777
1479,3471,4,4,1,1917,1,2,1,662665,1.2361777015732391
1480,1254,3,2,2,1944,1,1,0,251474,0.4691156939410241
1481,4630,2,2,2,2007,2,3,1,456782,0.8480693934946925
1482,852,1,3,1,1990,3,3,0,874254,1.5684039876836522
1483,1402,2,3,3,1958,2,3,1,419556,0.7789549554427696
1484,4388,5,4,2,1961,3,1,1,887654,1.5924434698421108
1485,658,4,1,1,1958,1,3,1,930520,1.7358515612985905
1486,2477,3,3,2,1948,4,1,1,543301,1.0468962639455348
1487,1456,5,4,3,1999,1,2,0,402594,0.7510246136240433
1488,2571,3,3,3,1962,4,2,1,493884,0.9516737764562858
1489,903,1,1,3,1986,4,1,0,683654,1.3173449311365535
1490,3279,1,4,1,1931,3,3,1,422222,0.7574625549185557
1491,1887,1,1,1,1909,2,1,1,638141,1.1847836623030166
1492,3953,3,4,3,1910,3,1,0,235715,0.422870637088137
1493,1455,5,3,1,2001,1,4,0,960226,1.791267034883184
1494,2212,1,2,3,1969,2,1,0,203405,0.3776452552503994
1495,1773,5,3,1,2022,4,4,1,459174,0.8847904662441759
1496,4311,3,3,3,2004,4,2,1,626730,1.207657073155737
1497,3125,5,2,2,1961,1,4,0,464170,0.8658924248892735
1498,2882,3,2,3,1946,2,1,1,280755,0.5212546084797615
1499,1941,3,4,3,1933,1,2,0,583963,1.0893619538436667
1500,3479,4,4,1,1999,1,4,1,139590,0.2604001197627888
1501,2297,3,1,1,2000,3,1,1,420714,0.7547572161801263
1502,4890,3,1,1,1916,1,2,1,343805,0.6413558505268687
1503,4509,2,3,1,2003,2,4,0,638577,1.1855931474744195
1504,1894,1,2,1,2003,1,1,1,67184,0.12532933337734226
1505,4781,4,1,1,1953,2,1,0,884395,1.6419831150521222
1506,1769,4,3,2,1975,4,3,0,731182,1.408927471262199
1507,4214,4,2,3,1984,1,3,1,505519,0.9430274958260996
1508,1029,2,4,3,1939,2,4,0,257537,0.47814766648519996
1509,4123,3,3,3,1918,4,4,0,841699,1.6218846246678962
1510,3458,1,4,2,1966,2,4,1,233719,0.43392675407127695
1511,3414,5,1,3,1981,4,1,0,899246,1.7327729523191866
1512,4091,3,1,2,1952,3,4,0,872457,1.5651801854867307
1513,2647,2,2,2,2014,1,1,1,171246,0.31945324814742126
1514,3869,3,3,2,1963,1,4,1,389749,0.7270627285437866
1515,1439,3,4,3,1982,4,1,1,706341,1.3610609109343679
1516,1025,2,2,2,1946,3,1,0,879868,1.5784754543133228
1517,501,4,1,3,1905,2,3,0,723832,1.34387906097887
1518,874,4,1,3,1915,3,2,1,200408,0.35953018958301064
1519,2840,1,3,1,1971,2,1,0,730947,1.3570888935351326
1520,4505,1,4,1,2011,2,4,1,913624,1.696250184031321
1521,3552,4,3,2,1917,1,3,1,287439,0.5362071067017427
1522,2865,5,4,2,1951,4,4,1,957023,1.8441044710205716
1523,2025,3,4,3,1947,1,4,0,396655,0.7399456229279247
1524,4976,5,3,2,1942,1,1,0,583953,1.0893432992036667
1525,2146,3,2,2,1938,1,1,1,732457,1.3663721650626335
1526,513,4,3,3,1948,2,2,1,927709,1.722400639625834
1527,2778,1,3,2,2012,1,1,0,626762,1.1692019475805218
1528,3655,1,1,2,1911,2,1,1,777333,1.4432099466559756
1529,629,5,1,3,2008,4,2,0,468401,0.9025701350234078
1530,4314,1,3,3,1909,2,4,1,125911,0.23376854912039052
1531,3716,4,3,1,1970,2,2,1,142643,0.26483347088165343
1532,3438,5,1,3,2009,3,2,0,866916,1.5552396802150874
1533,4428,3,4,1,1954,1,2,0,309383,0.577142848718181
1534,2540,1,3,2,1900,1,3,0,413309,0.7710130603842573
1535,527,2,2,3,1948,1,4,0,226682,0.4228671104525288
1536,2613,1,2,3,1935,1,3,0,756167,1.4106023165031072
1537,1752,3,2,3,1920,3,3,1,862267,1.5468994150990671
1538,4856,5,3,2,1936,3,1,1,800639,1.4363393250646284
1539,2546,3,4,1,2015,3,2,0,146453,0.26273539407109825
1540,4523,2,4,2,1923,3,2,0,628078,1.126766408591065
1541,4896,4,1,2,1954,1,3,1,782320,1.4593897964956297
1542,3874,1,3,3,1924,2,1,1,846075,1.5708375376022303
1543,3966,5,4,1,1906,4,1,0,387990,0.747624763157491
1544,3581,4,3,2,2005,3,1,0,462167,0.8291235336364381
1545,4278,3,1,3,1980,2,4,1,535320,0.9938844081543905
1546,1129,5,1,2,1992,3,3,0,458449,0.8224534743330688
1547,769,4,1,2,1993,1,4,1,587488,1.0959377144437372
1548,3139,5,2,3,1970,1,1,1,626563,1.1688307202445178
1549,2493,2,3,3,1996,2,1,0,519284,0.9641116920795869
1550,3391,2,1,1,1970,2,1,1,925433,1.7181749785017224
1551,3932,1,3,2,2021,2,2,1,726651,1.349112865332504
1552,1780,1,2,3,1923,1,3,1,354592,0.6614786106950843
1553,2860,2,2,3,1910,1,2,0,998084,1.8618897709959403
1554,1075,5,1,1,1972,4,4,1,665973,1.2832751008899297
1555,1807,2,1,1,1911,2,2,0,464562,0.8625138765990809
1556,3692,1,4,3,1934,4,3,1,847051,1.632197487711838
1557,3678,2,3,1,1962,3,2,1,679742,1.2194511702503634
1558,3234,2,1,3,1967,4,1,1,576054,1.110008596396622
1559,2712,5,4,2,1999,3,4,1,839981,1.5069185270853802
1560,2852,4,3,1,1991,3,4,1,724053,1.298944714573009
1561,4068,1,1,2,1956,4,1,0,505235,0.9735462182372613
1562,2155,5,4,2,1912,2,1,0,540674,1.0038247375298268
1563,2079,2,4,2,1922,3,1,1,830644,1.490168031196311
1564,2703,2,3,3,1982,2,3,0,944370,1.753333741554139
1565,1890,4,4,2,2005,1,2,0,964105,1.7985031697392615
1566,2242,1,3,2,2000,3,4,1,543496,0.9750270444174282
1567,2425,1,3,2,1938,1,2,0,884760,1.6504879286576764
1568,1119,3,3,3,1987,4,1,0,520917,1.00376414018328
1569,1774,1,2,2,1979,2,1,0,270172,0.501606026899589
1570,1456,4,4,2,1996,4,2,0,75301,0.14509882288337905
1571,2439,3,3,1,1911,3,4,1,619051,1.110572049975811
1572,4453,3,1,3,1933,1,3,0,201837,0.3765196573720324
1573,2881,2,2,2,1970,3,2,1,881219,1.5808991364324332
1574,1468,2,2,1,1974,4,1,1,957107,1.8442663320997366
1575,1816,1,4,3,1930,2,1,0,57425,0.10661625221973002
1576,1543,3,3,3,1992,2,3,1,325001,0.6034025004382146
1577,781,2,4,3,1961,3,2,0,233843,0.4195122855507762
1578,3344,4,2,3,1912,3,3,1,405143,0.7268229791137564
1579,1558,2,3,3,1930,1,3,0,465660,0.8686719662493032
1580,4793,2,1,3,1901,4,4,0,833849,1.606758321436405
1581,3032,3,3,2,2002,3,4,1,615745,1.1046411150492539
1582,4328,3,2,2,1914,1,1,0,545496,1.0176031501548983
1583,1508,5,1,2,1956,3,2,0,785101,1.4084642897080517
1584,1729,4,3,2,1974,2,4,0,443920,0.8241895809383116
1585,1535,3,1,1,1933,1,1,0,579740,1.0814840993715824
1586,775,1,1,2,2002,1,2,1,161153,0.3006251199952196
1587,3240,4,2,3,1967,3,1,1,875294,1.5702697385377415
1588,2789,4,1,2,1974,4,4,1,242543,0.46736037766568045
1589,1739,3,4,2,1928,2,1,0,529274,0.9826592995619571
1590,625,4,2,3,1965,4,2,1,330444,0.6367383624238099
1591,4565,3,4,2,1915,1,2,0,977070,1.8226889104995205
1592,4812,2,1,2,1938,4,1,0,450717,0.8684945240239565
1593,4368,5,4,2,1976,1,2,0,51845,0.0967149810810358
1594,1708,2,3,1,1936,4,1,1,169342,0.32630808176142645
1595,3749,3,1,2,1980,3,2,1,875613,1.5708420217324093
1596,1418,3,3,3,1920,4,1,1,500479,0.9643817980883476
1597,4423,2,4,3,1943,1,1,1,811654,1.5141113174722158
1598,4903,1,3,2,2023,2,1,0,813292,1.5099720505056797
1599,2469,1,1,2,1918,2,3,1,768398,1.426621070494316
1600,3293,1,3,2,1970,2,2,1,298850,0.5548500997103407
1601,1391,3,4,3,2001,1,4,1,788650,1.4711981836157562
1602,4970,4,4,3,1907,4,1,1,297688,0.5736202492198954
1603,2533,3,4,1,1976,2,3,0,608692,1.1301081375033852
1604,1864,4,1,1,2000,2,4,1,596852,1.1081257878946504
1605,628,2,4,1,1965,2,1,1,672186,1.2479922005149575
1606,1514,5,1,3,1940,3,4,1,330371,0.5926826686695581
1607,2299,4,3,1,1974,1,3,0,570919,1.0650288414274063
1608,2018,1,4,2,1987,1,4,1,145259,0.2709754351789021
1609,4681,3,3,2,1969,1,1,1,174451,0.3254320602674853
1610,1698,2,2,3,1960,1,4,1,490691,0.9153663956338033
1611,4373,1,3,1,1925,1,4,0,67215,0.12538716276134287
1612,2974,2,2,2,1970,3,1,0,180577,0.323953549979698
1613,3985,5,3,3,2020,4,3,1,832680,1.6045057547513588
1614,4549,3,1,1,2002,3,3,1,121074,0.21720569125770145
1615,4219,3,3,2,1982,2,4,0,989203,1.8365714679062008
1616,802,5,1,1,1969,3,2,0,682909,1.2251327403993064
1617,4452,3,1,3,2006,1,4,0,979958,1.8280763705315781
1618,1486,4,4,1,1928,3,2,0,753577,1.3519105109346754
1619,2363,2,1,3,2006,1,4,0,156759,0.29242827117913184
1620,4940,1,2,1,2002,3,3,1,178471,0.3201754045001671
1621,3572,5,4,2,1965,1,4,1,858143,1.6008348733691444
1622,3624,4,4,3,1918,2,4,1,458275,0.8508413232215372
1623,1827,1,3,3,1967,1,2,1,622686,1.1615983163164405
1624,2908,1,1,3,1957,3,3,0,837718,1.50285872498653
1625,4173,5,1,1,1969,2,2,0,215369,0.399857825412469
1626,3791,4,2,1,2012,3,4,0,682592,1.2245640451870503
1627,4533,1,3,2,1956,2,1,0,154959,0.2876995703564152
1628,1203,1,3,3,1936,4,4,0,289317,0.5574900219140593
1629,1074,4,4,3,1960,4,4,1,731845,1.410205017637037
1630,3732,3,4,1,1991,4,2,1,372111,0.7170272384424783
1631,3132,1,4,1,1929,3,1,1,934235,1.6760093742020477
1632,4328,2,2,2,1970,3,1,1,179745,0.32246094929642655
1633,3730,4,2,2,1972,2,2,1,104583,0.194170613946818
1634,988,1,4,1,1924,2,3,0,698365,1.2965965865290683
1635,1847,5,3,3,1996,2,1,0,494846,0.9187396768989903
1636,4181,2,2,2,1964,2,1,0,161359,0.29958192149627194
1637,3673,1,3,1,2014,1,2,0,601374,1.1218415475480146
1638,2167,2,3,1,1905,4,3,0,721844,1.3909339146283564
1639,2137,2,1,3,1917,1,3,1,773983,1.443837423127463
1640,4614,3,4,1,1909,1,4,1,678420,1.265568086893554
1641,4053,2,1,1,1991,1,4,1,565329,1.0546008976672945
1642,1500,3,4,2,1910,1,2,0,109263,0.20382619303418292
1643,1350,4,4,1,1996,4,3,0,724035,1.3951557911099102
1644,1888,3,3,1,1964,1,2,0,956587,1.7844786113871114
1645,4212,5,4,2,1976,2,4,0,110664,0.20546070414704748
1646,1867,1,3,3,2000,3,2,1,467896,0.839401309254782
1647,1321,4,3,3,1983,2,2,0,984581,1.8279901824423856
1648,954,4,4,2,1964,3,1,1,956906,1.7166809488299888
1649,2124,5,3,2,1951,2,1,0,389112,0.7224320963643637
1650,3272,3,3,3,1966,2,1,1,970995,1.8027661789133085
1651,4226,1,3,3,1981,3,4,0,751486,1.3481592753232323
1652,3647,3,2,3,2004,4,2,0,817018,1.5743263711575222
1653,4589,2,3,3,1977,1,1,1,446608,0.8331311461209226
1654,2690,3,2,3,1930,2,1,1,505473,0.9384699496432493
1655,1416,4,2,2,1990,4,1,0,117804,0.2269986020232611
1656,4486,1,3,1,1916,1,4,1,874832,1.6319676020654779
1657,3375,3,3,3,1954,4,4,0,479767,0.9244714805685199
1658,1940,1,2,3,2009,4,2,0,864520,1.665858811425331
1659,4900,1,2,1,1992,1,2,1,261087,0.48704839937321615
1660,1235,2,3,1,1935,2,2,0,992969,1.8435634889050603
1661,4068,2,3,1,2000,4,1,0,491371,0.9468314325045994
1662,3838,4,4,1,1925,2,3,1,137893,0.256014538395041
1663,3515,5,2,1,1952,2,4,0,842401,1.5640163254010062
1664,3389,1,2,1,1916,2,1,0,58981,0.10950514884060768
1665,1461,5,4,2,1985,1,1,0,464248,0.866037931081275
1666,3489,4,2,1,1924,3,2,0,366235,0.6570223692763457
1667,4348,1,1,1,1901,2,2,1,157154,0.2917748454739129
1668,1526,1,2,2,2018,3,1,1,336552,0.6037713283129486
1669,4365,5,4,1,1985,3,4,1,729601,1.3088977777830932
1670,3363,3,1,3,1904,4,4,0,884372,1.7041119798013267
1671,3001,2,3,3,1903,2,1,1,526154,0.9768666533812769
1672,2447,3,4,1,1935,2,3,1,756465,1.4044660554705801
1673,1677,5,4,2,1905,2,3,1,242122,0.4495279097944357
1674,511,2,3,3,2015,3,4,0,53657,0.09626018613256757
1675,4899,3,4,2,1920,1,2,1,857662,1.599937585185135
1676,3864,2,2,3,1976,3,3,1,986184,1.7692054233550145
1677,3522,1,3,1,2017,2,3,0,263766,0.48971253605553866
1678,3871,3,4,2,2000,2,2,0,659019,1.223546119662068
1679,3330,2,3,2,2018,2,3,0,223412,0.4147905988840108
1680,542,2,3,2,1988,3,1,0,741310,1.3299036208124506
1681,1443,2,3,3,1925,2,3,0,713227,1.3241896338166543
1682,2890,3,1,3,1954,4,2,0,783902,1.5105145676143292
1683,3045,4,4,3,1938,2,1,1,54329,0.10086816485582432
1684,2911,3,1,1,1983,1,3,1,348009,0.6491982611829528
1685,1504,5,4,3,1932,4,4,0,772300,1.4881584695134678
1686,520,3,2,1,1913,2,1,0,569897,1.058080666804832
1687,906,2,2,2,1955,4,1,1,87869,0.16931632339463795
1688,1514,1,2,2,1999,2,4,0,247977,0.460398404470039
1689,4931,3,4,1,1980,1,4,0,956617,1.7845345753071118
1690,2338,3,3,3,1920,2,3,1,548185,1.017769790562868
1691,3688,2,3,1,1945,4,3,0,133984,0.25817612893861513
1692,1214,1,1,2,1915,1,2,0,961604,1.7938376442752115
1693,4646,1,1,2,2009,3,2,1,151069,0.27101645747732545
1694,4354,5,2,1,1915,1,1,1,298577,0.5569846447339651
1695,4919,3,1,3,2019,1,4,1,926143,1.727686425370503
1696,640,1,4,3,1983,1,4,1,378396,0.7058841157515598
1697,1463,1,4,1,1928,4,2,1,391530,0.7544460514937305
1698,872,4,1,1,1991,1,1,0,168728,0.31475600979537094
1699,4135,4,1,3,1907,2,1,0,573846,1.0654124487815966
1700,3041,1,1,2,1987,1,2,0,969215,1.8080356907793635
1701,4110,5,1,1,1902,1,2,0,75801,0.1414040366655144
1702,2192,1,2,3,1988,2,2,0,792647,1.4716421849928139
1703,605,2,2,3,1918,2,3,1,809925,1.5037208198356957
1704,2181,3,1,2,1996,3,1,0,664997,1.1929987699200297
1705,4597,5,4,2,1965,1,1,0,365414,0.6816666621033005
1706,4516,2,2,2,1978,4,1,0,514838,0.9920504080375174
1707,3136,5,4,2,1985,1,2,0,891967,1.6639323277058202
1708,2637,2,3,2,2023,1,2,0,305560,0.5700111798461047
1709,3916,3,4,1,1973,2,2,1,818026,1.5187612771144425
1710,4945,3,1,3,1981,3,2,0,782119,1.403114607932192
1711,4030,4,3,1,1921,1,4,0,66220,0.12353102608132299
1712,1786,2,2,1,1945,4,2,0,325536,0.6272810507983119
1713,3679,4,2,1,2012,1,3,0,528803,0.9864629596025648
1714,4154,2,3,1,1990,4,4,0,445462,0.8583685719880984
1715,2859,4,4,1,1912,2,4,0,332154,0.6166828844543701
1716,944,3,2,2,1932,3,2,1,176951,0.31744853786726734
1717,535,5,1,2,1904,1,1,0,380502,0.7098127829356019
1718,1975,4,3,3,1989,3,2,1,533419,0.9569489950360263
1719,4457,2,1,1,1976,1,1,1,198306,0.3699327039879619
1720,2298,2,3,3,1926,4,2,0,932622,1.7970857544407475
1721,2345,3,2,2,2020,3,2,0,690083,1.238002833310111
1722,1908,2,4,2,1977,1,1,0,492667,0.9190525524978428
1723,2208,1,3,2,1923,2,1,1,959222,1.780908222668069
1724,3438,5,3,1,1966,4,1,0,175223,0.33764028422058573
1725,1800,4,1,1,2010,3,1,0,572886,1.0277524459575098
1726,1743,5,2,2,2014,1,3,0,649493,1.211605809764976
1727,4476,3,1,3,1962,3,1,1,465000,0.8342059107226256
1728,3597,4,2,3,2012,1,2,1,997176,1.8601959296839221
1729,509,4,1,2,1993,4,2,0,51082,0.09843080530841249
1730,2925,1,3,3,1998,2,3,1,454364,0.8435800927046654
1731,2160,3,1,2,1947,4,1,0,208566,0.4018894980610461
